"","LocationName","LocationType","LatitudeDegrees","LatitudeMinutes","LatitudeDirection","LongitudeDegrees","LongitudeMinutes","LongitudeDirection","LocationCode","MapCode","FileName","latitude","longitude","FileName_num","LocationName_clean","LocationType_txt","LocationType_category"
"2899","BAHA KWENU","AREA",3,48,"S",39,5,"E",56680,1,"page24.tiff",-3.8,39.0833333333333,24,"baha kwenu","area","geog"
"2900","BAHAL","AREA",4,3,"N",40,5,"E",56670,2,"page24.tiff",4.05,40.0833333333333,24,"bahal","area","geog"
"2901","BAHURI","AREA",0,8,"N",39,49,"E",56670,2,"page24.tiff",0.133333333333333,39.8166666666667,24,"bahuri","area","geog"
"2902","BAKTELE SEE BAKTILI","AREA",0,24,"S",39,58,"E",56670,0,"page25.tiff",-0.4,39.9666666666667,25,"baktele see baktili","area","geog"
"2903","BAKTILI","AREA",0,24,"S",39,58,"E",56670,2,"page25.tiff",-0.4,39.9666666666667,25,"baktili","area","geog"
"2904","BALAMBALA SEE MBALAMBALA","AREA",0,5,"S",39,7,"E",56680,0,"page25.tiff",-0.0833333333333333,39.1166666666667,25,"balambala see mbalambala","area","geog"
"2905","BALBAL OLERA","AREA",1,18,"S",36,36,"E",56630,1,"page25.tiff",-1.3,36.6,25,"balbal olera","area","geog"
"2906","BALOBLE","AREA",3,16,"N",40,0,"E",56670,2,"page25.tiff",3.26666666666667,40,25,"baloble","area","geog"
"2907","BAMANZI","AREA",3,52,"S",39,11,"E",56680,1,"page25.tiff",-3.86666666666667,39.1833333333333,25,"bamanzi","area","geog"
"2908","BAMBA","AREA",0,14,"S",39,24,"E",56680,2,"page25.tiff",-0.233333333333333,39.4,25,"bamba","area","geog"
"2909","BAMBA","AREA",3,31,"S",39,28,"E",56680,1,"page25.tiff",-3.51666666666667,39.4666666666667,25,"bamba","area","geog"
"2910","BAMBA","AREA",4,25,"S",39,18,"E",56680,1,"page25.tiff",-4.41666666666667,39.3,25,"bamba","area","geog"
"2911","BAMBA HOLA","AREA",2,57,"N",40,54,"E",56670,2,"page25.tiff",2.95,40.9,25,"bamba hola","area","geog"
"2912","BAMBO SEE BAMBA","AREA",4,25,"S",39,18,"E",56680,0,"page25.tiff",-4.41666666666667,39.3,25,"bambo see bamba","area","geog"
"2913","BANDARI","AREA",2,11,"S",40,49,"E",56680,1,"page25.tiff",-2.18333333333333,40.8166666666667,25,"bandari","area","geog"
"2914","BANGA","AREA",4,6,"S",39,32,"E",56680,1,"page25.tiff",-4.1,39.5333333333333,25,"banga","area","geog"
"2915","BANYALI","AREA",3,53,"N",41,48,"E",56670,2,"page26.tiff",3.88333333333333,41.8,26,"banyali","area","geog"
"2916","BARA HOYO","AREA",3,55,"S",39,46,"E",56680,1,"page26.tiff",-3.91666666666667,39.7666666666667,26,"bara hoyo","area","geog"
"2917","BARAGOI","AREA",1,23,"S",34,46,"E",56630,1,"page26.tiff",-1.38333333333333,34.7666666666667,26,"baragoi","area","geog"
"2918","BARAICH SEE BORAICH","AREA",2,56,"N",35,16,"E",56630,0,"page26.tiff",2.93333333333333,35.2666666666667,26,"baraich see boraich","area","geog"
"2919","BARALE","AREA",0,50,"S",39,58,"E",56670,2,"page26.tiff",-0.833333333333333,39.9666666666667,26,"barale","area","geog"
"2920","BARANE","AREA",3,56,"S",39,46,"E",56680,1,"page26.tiff",-3.93333333333333,39.7666666666667,26,"barane","area","geog"
"2921","BARANI SEE BARANE","AREA",3,56,"S",39,46,"E",56680,0,"page26.tiff",-3.93333333333333,39.7666666666667,26,"barani see barane","area","geog"
"2922","BARARANI","AREA",3,47,"S",39,9,"E",56680,1,"page26.tiff",-3.78333333333333,39.15,26,"bararani","area","geog"
"2923","BARBARISA","AREA",2,49,"N",39,14,"E",56670,2,"page26.tiff",2.81666666666667,39.2333333333333,26,"barbarisa","area","geog"
"2924","BARCHUMA DIKA","AREA",1,35,"N",38,15,"E",56660,2,"page26.tiff",1.58333333333333,38.25,26,"barchuma dika","area","geog"
"2925","BARCHUMABODICH","AREA",1,27,"N",38,5,"E",56660,2,"page26.tiff",1.45,38.0833333333333,26,"barchumabodich","area","geog"
"2926","BARGONI","AREA",2,2,"S",40,46,"E",56680,1,"page27.tiff",-2.03333333333333,40.7666666666667,27,"bargoni","area","geog"
"2927","BARKISUU","AREA",2,55,"S",39,42,"E",56680,0,"page27.tiff",-2.91666666666667,39.7,27,"barkisuu","area","geog"
"2928","BARKURUNYO","AREA",1,32,"N",38,11,"E",56660,2,"page27.tiff",1.53333333333333,38.1833333333333,27,"barkurunyo","area","geog"
"2929","BARLIGH","AREA",0,12,"S",39,28,"E",56680,2,"page27.tiff",-0.2,39.4666666666667,27,"barligh","area","geog"
"2930","BARPELLO SEE PARPELO","AREA",1,10,"N",35,56,"E",56630,0,"page27.tiff",1.16666666666667,35.9333333333333,27,"barpello see parpelo","area","geog"
"2931","BARRALI SEE BARALE","AREA",0,50,"S",39,58,"E",56670,0,"page27.tiff",-0.833333333333333,39.9666666666667,27,"barrali see barale","area","geog"
"2932","BARSALINGA","AREA",0,55,"N",37,6,"E",56630,1,"page27.tiff",0.916666666666667,37.1,27,"barsalinga","area","geog"
"2933","BARSALOI","AREA",1,20,"N",36,52,"E",56630,1,"page27.tiff",1.33333333333333,36.8666666666667,27,"barsaloi","area","geog"
"2934","BARSEMOI","AREA",0,33,"N",35,54,"E",56630,0,"page27.tiff",0.55,35.9,27,"barsemoi","area","geog"
"2935","BARWESSA","AREA",0,43,"N",35,41,"E",56630,0,"page27.tiff",0.716666666666667,35.6833333333333,27,"barwessa","area","geog"
"2936","BASHWANI","AREA",2,13,"S",40,48,"E",56680,1,"page27.tiff",-2.21666666666667,40.8,27,"bashwani","area","geog"
"2937","BASHWENI SEE UNGU","AREA",2,14,"S",40,48,"E",56680,0,"page27.tiff",-2.23333333333333,40.8,27,"bashweni see ungu","area","geog"
"2938","BAUWA","AREA",1,2,"N",36,50,"E",56630,0,"page28.tiff",1.03333333333333,36.8333333333333,28,"bauwa","area","geog"
"2939","BAUWA","AREA",3,40,"N",37,20,"E",56660,2,"page28.tiff",3.66666666666667,37.3333333333333,28,"bauwa","area","geog"
"2940","BAWAYA","AREA",2,25,"S",40,46,"E",56680,1,"page28.tiff",-2.41666666666667,40.7666666666667,28,"bawaya","area","geog"
"2941","BAWRALE EIMOLE","AREA",4,1,"N",40,11,"E",56670,2,"page28.tiff",4.01666666666667,40.1833333333333,28,"bawrale eimole","area","geog"
"2942","BE GARUTH SEE BIYAGADOD","AREA",0,54,"S",39,58,"E",56670,0,"page28.tiff",-0.9,39.9666666666667,28,"be garuth see biyagadod","area","geog"
"2943","BELOBLE SEE BALOBLE","AREA",3,16,"N",40,0,"E",56670,0,"page28.tiff",3.26666666666667,40,28,"beloble see baloble","area","geog"
"2944","BEND DONGA","AREA",1,25,"S",36,56,"E",56650,1,"page28.tiff",-1.41666666666667,36.9333333333333,28,"bend donga","area","geog"
"2945","BER BER BAHAR","AREA",1,31,"N",40,13,"E",56670,2,"page29.tiff",1.51666666666667,40.2166666666667,29,"ber ber bahar","area","geog"
"2946","BER HAWAMADI","AREA",3,34,"N",41,35,"E",56670,2,"page29.tiff",3.56666666666667,41.5833333333333,29,"ber hawamadi","area","geog"
"2947","BEREITO WASANIA","AREA",3,0,"S",39,7,"E",56680,1,"page29.tiff",-3,39.1166666666667,29,"bereito wasania","area","geog"
"2948","BERGUDUD","AREA",1,23,"N",40,52,"E",56670,2,"page29.tiff",1.38333333333333,40.8666666666667,29,"bergudud","area","geog"
"2949","BERO","AREA",2,56,"N",39,38,"E",56670,2,"page29.tiff",2.93333333333333,39.6333333333333,29,"bero","area","geog"
"2950","BERTI FINNO SEE BURTI FINO","AREA",3,22,"N",41,27,"E",56670,0,"page29.tiff",3.36666666666667,41.45,29,"berti finno see burti fino","area","geog"
"2951","BIBITOLI","AREA",2,51,"S",39,53,"E",56680,0,"page29.tiff",-2.85,39.8833333333333,29,"bibitoli","area","geog"
"2952","BICHE","AREA",3,10,"N",39,27,"E",56670,2,"page29.tiff",3.16666666666667,39.45,29,"biche","area","geog"
"2953","BICHE","AREA",3,19,"N",39,18,"E",56660,2,"page29.tiff",3.31666666666667,39.3,29,"biche","area","geog"
"2954","BIDIMOLE","AREA",4,13,"S",39,1,"E",56680,1,"page29.tiff",-4.21666666666667,39.0166666666667,29,"bidimole","area","geog"
"2955","BIEFENDALE","AREA",0,20,"N",35,21,"E",56630,1,"page29.tiff",0.333333333333333,35.35,29,"biefendale","area","geog"
"2956","BIL BIL","AREA",1,3,"S",39,49,"E",56680,2,"page29.tiff",-1.05,39.8166666666667,29,"bil bil","area","geog"
"2957","BILA MACHEZO","AREA",3,58,"N",41,41,"E",56670,2,"page29.tiff",3.96666666666667,41.6833333333333,29,"bila machezo","area","geog"
"2958","BILEL BUR BUR","AREA",1,19,"N",40,5,"E",56670,2,"page29.tiff",1.31666666666667,40.0833333333333,29,"bilel bur bur","area","geog"
"2959","BILIFTU","AREA",0,23,"S",39,45,"E",56670,2,"page29.tiff",-0.383333333333333,39.75,29,"biliftu","area","geog"
"2960","BILIKI","AREA",1,56,"N",38,42,"E",56660,2,"page29.tiff",1.93333333333333,38.7,29,"biliki","area","geog"
"2961","BILIL","AREA",2,13,"S",37,25,"E",56630,1,"page29.tiff",-2.21666666666667,37.4166666666667,29,"bilil","area","geog"
"2962","BIRINI","AREA",3,43,"S",39,36,"E",56680,1,"page29.tiff",-3.71666666666667,39.6,29,"birini","area","geog"
"2963","BISSIKA","AREA",0,56,"N",39,49,"E",56670,2,"page30.tiff",0.933333333333333,39.8166666666667,30,"bissika","area","geog"
"2964","BITIN","AREA",1,36,"S",35,52,"E",56630,1,"page30.tiff",-1.6,35.8666666666667,30,"bitin","area","geog"
"2965","BIYADI","AREA",2,21,"S",40,13,"E",56680,1,"page30.tiff",-2.35,40.2166666666667,30,"biyadi","area","geog"
"2966","BIYAGADOD","AREA",0,54,"S",39,58,"E",56670,2,"page30.tiff",-0.9,39.9666666666667,30,"biyagadod","area","geog"
"2967","BLUE HAWALA SEE BULE HAWALA","AREA",3,7,"N",38,18,"E",56660,0,"page30.tiff",3.11666666666667,38.3,30,"blue hawala see bule hawala","area","geog"
"2968","BOBASI","AREA",0,45,"S",34,43,"E",56620,0,"page30.tiff",-0.75,34.7166666666667,30,"bobasi","area","geog"
"2969","BOBONGI","AREA",1,10,"N",37,13,"E",56630,0,"page30.tiff",1.16666666666667,37.2166666666667,30,"bobongi","area","geog"
"2970","BOBORO","AREA",4,35,"S",39,12,"E",56680,1,"page30.tiff",-4.58333333333333,39.2,30,"boboro","area","geog"
"2971","BODISH","AREA",1,5,"S",40,33,"E",56670,2,"page30.tiff",-1.08333333333333,40.55,30,"bodish","area","geog"
"2972","BOGOLA","AREA",3,32,"S",39,22,"E",56680,1,"page31.tiff",-3.53333333333333,39.3666666666667,31,"bogola","area","geog"
"2973","BOGONSAR","AREA",4,9,"N",40,29,"E",56670,2,"page31.tiff",4.15,40.4833333333333,31,"bogonsar","area","geog"
"2974","BOHL BUDDE","AREA",4,8,"N",40,40,"E",56670,2,"page31.tiff",4.13333333333333,40.6666666666667,31,"bohl budde","area","geog"
